artDate,artTitle,artContent,sentence,LLM,情緒,文章分類
2023-05-02 18:56:27,問題為什麼有些車子有鞭炮聲,如果你說是爆震影片一開始那個很大的鞭炮聲那通常是過時設計老引擎在很高的負荷下又大腳補油造成的要下場玩使用辛烷值較高抗爆震添加劑較多的或通常就可以避免但如果你說得是一連串的連珠炮聲這個很少見了因為是二十幾年快三十年前的技術起源是因為當時有限制組別排氣量當時不得超過馬力不得高於那能達成的就只有渦輪增壓可是那個年代的技術渦輪增壓會有很明顯的渦輪遲滯就是早些年常常會聽到的可以看看影片拉力賽的賽道大多像這樣很刁鑽一堆連續的低速彎夾雜這個減速再加速的操作就直接的問題就是渦輪遲滯那越能降低渦輪遲滯動力就來的越即時動力來的越即時速度就越能維持在最高速然後三菱就發明了這個放屁技術整路像是脹氣腸躁症肥宅跑起來每次減速再加速就放屁放嘎整路都他的屁三菱芬蘭傳奇車手就在這個技術和技術加持下連續拿下四座車手冠軍三菱也終於迎來第一座總冠軍然後就跳槽去總之脹氣腸躁症肥宅放屁車情懷的罪魁禍首就是三菱帥到讓人甘願開車腸噪症肥宅的罪魁禍首就是他不過這個年代在家放屁用電動就好玩起來雖然很虐一個賽道要玩到背起來才不會翻車但至少不用開在路上屁年特斯拉在就二十幾年前的技術才需要放屁後來新的科技也不需要了,如果你說是爆震影片一開始那個很大的鞭炮聲那通常是過時設計老引擎在很高的負荷下又大腳補油造成的要下場玩使用辛烷值較高抗爆震添加劑較多的或通常就可以避免但如果你說得是一連串的連珠炮聲這個很少見了因為是二十幾年快三十年前的技術起源是因為當時有限制組別排氣量當時不得超過馬力不得高於那能達成的就只有渦輪增壓可是那個年代的技術渦輪增壓會有很明顯的渦輪遲滯就是早些年常常會聽到的可以看看影片拉力賽的賽道大多像這樣很刁鑽一堆連續的低速彎夾雜這個減速再加速的操作就直接的問題就是渦輪遲滯那越能降低渦輪遲滯動力就來的越即時動力來的越即時速度就越能維持在最高速然後三菱就發明了這個放屁技術整路像是脹氣腸躁症肥宅跑起來每次減速再加速就放屁放嘎整路都他的屁三菱芬蘭傳奇車手就在這個技術和技術加持下連續拿下四座車手冠軍三菱也終於迎來第一座總冠軍然後就跳槽去總之脹氣腸躁症肥宅放屁車情懷的罪魁禍首就是三菱帥到讓人甘願開車腸噪症肥宅的罪魁禍首就是他不過這個年代在家放屁用電動就好玩起來雖然很虐一個賽道要玩到背起來才不會翻車但至少不用開在路上屁年特斯拉在就二十幾年前的技術才需要放屁後來新的科技也不需要了,"{""文章分類"": ""安全性方面"",""情緒"": ""負面"",}",,
2023-05-02 22:49:33,討論的是不是被低估了,不是因為低調是因為特斯拉的太強導致其他品牌的自動駕駛根本沒啥好討論去用用看特斯拉的吧自動上下交流道功能不說就連像神岡交流道這種彎度也是游刃有餘,不是因為低調是因為特斯拉的太強導致其他品牌的自動駕駛根本沒啥好討論去用用看特斯拉的吧自動上下交流道功能不說就連像神岡交流道這種彎度也是游刃有餘,"{""文章分類"":""安全性方面"",""情緒"":""正面"",}",,
2023-05-03 16:47:03,電車福特賣一台虧一台,看到這個消息特斯拉降價真的讓產業血流成河福特在歐美品牌中應該是最控制成本的廠牌了但電動車毛利率是其他廠牌的慘狀可想而知不過電動車依舊是未來主流所以就算虧錢福特還是得降價含淚銷售,看到這個消息特斯拉降價真的讓產業血流成河福特在歐美品牌中應該是最控制成本的廠牌了但電動車毛利率是其他廠牌的慘狀可想而知不過電動車依舊是未來主流所以就算虧錢福特還是得降價含淚銷售,"{""文章分類"": ""性價比方面"",""情緒"": ""負面"",}",,
2023-05-03 21:18:27,電車特斯拉原廠中古車,上星期看這台萬每天刷一次一路從降到大概一兩天就降個萬萬買秒同年份的系列大概只能買到或這樣是不是有點香,上星期看這台萬每天刷一次一路從降到大概一兩天就降個萬萬買秒同年份的系列大概只能買到或這樣是不是有點香,"{""文章分類"":""性價比方面"",""情緒"":""負面"",}",,
2023-05-03 21:25:05,新聞萬特斯拉掉天坑租來的建商保險都不賠車商限期,原文連結原文內容萬特斯拉掉天坑租來的建商保險都不賠車商限期日前賠錢記者羅欣怡新竹報導萬特斯拉摔進天坑車主遭租賃公司通知萬車款在日前要繳清圖翻攝畫面新竹縣竹北莊敬六街上知名建案工地旁上月日路面出現天坑一輛停在停車格的特斯拉摔進坑中賴姓車主事後被通知到場超傻眼事後了解這輛特斯拉是賴男向租賃公司租來的現在建商和保險都不理賠賴男得在日前清償租賃公司萬元車款昨日賴男與建商協商未果已經讓他有憂鬱症狀產生根據中時新聞網報導原本於昨日縣府會與建商協調但建商根本沒聯繫賴男的父親說多歲的兒子自己開公司創業承包豐邑喜來登的客房清潔業務用公司名義向汽車租賃公司簽年約租用特斯拉每個月付萬元租金可以節稅但沒想到剛交車不到個月就掉落天坑整台車報銷特斯拉掉進天坑租賃公司保險公司都不賠圖翻攝自爆料公社據了解在車商的要求下自行投保賴男租車時保的是乙式險事發後保險公司卻表示無法辦理理賠賴父指出現在保險公司不賠建商不理租賃公司又要求兒子在這個月日前要付清萬元的車款如果像竹北市公所國賠求償官司又得打個年根本趕不上租賃公司開出的期限也讓兒子近日情緒不佳不知道該如何是好心得說明字以上本來保險就是只能我賺錢不能賠你錢的產業事發前幾天一堆風向說全損了可以直接賠其中還不乏什麼保險公司從業人員律師之類的人在講現在開始談了還真的說不賠就不賠根本笑死人我記得之前曾經在版上分享過年那陣子特斯拉很不好買保險的文雖然在那之後可能因為各產險公司防疫保單虧損太嚴重一度又變得很好保但是後續理賠這麼不乾不脆的我想肯定不是第一起更不會是最後一起依本肥觀察事主可能還是得想辦法先生出萬跟租賃公司結掉這條之後再去金管會申訴走那個漫長的理賠流程,原文連結原文內容萬特斯拉掉天坑租來的建商保險都不賠車商限期日前賠錢記者羅欣怡新竹報導萬特斯拉摔進天坑車主遭租賃公司通知萬車款在日前要繳清圖翻攝畫面新竹縣竹北莊敬六街上知名建案工地旁上月日路面出現天坑一輛停在停車格的特斯拉摔進坑中賴姓車主事後被通知到場超傻眼事後了解這輛特斯拉是賴男向租賃公司租來的現在建商和保險都不理賠賴男得在日前清償租賃公司萬元車款昨日賴男與建商協商未果已經讓他有憂鬱症狀產生根據中時新聞網報導原本於昨日縣府會與建商協調但建商根本沒聯繫賴男的父親說多歲的兒子自己開公司創業承包豐邑喜來登的客房清潔業務用公司名義向汽車租賃公司簽年約租用特斯拉每個月付萬元租金可以節稅但沒想到剛交車不到個月就掉落天坑整台車報銷特斯拉掉進天坑租賃公司保險公司都不賠圖翻攝自爆料公社據了解在車商的要求下自行投保賴男租車時保的是乙式險事發後保險公司卻表示無法辦理理賠賴父指出現在保險公司不賠建商不理租賃公司又要求兒子在這個月日前要付清萬元的車款如果像竹北市公所國賠求償官司又得打個年根本趕不上租賃公司開出的期限也讓兒子近日情緒不佳不知道該如何是好心得說明字以上本來保險就是只能我賺錢不能賠你錢的產業事發前幾天一堆風向說全損了可以直接賠其中還不乏什麼保險公司從業人員律師之類的人在講現在開始談了還真的說不賠就不賠根本笑死人我記得之前曾經在版上分享過年那陣子特斯拉很不好買保險的文雖然在那之後可能因為各產險公司防疫保單虧損太嚴重一度又變得很好保但是後續理賠這麼不乾不脆的我想肯定不是第一起更不會是最後一起依本肥觀察事主可能還是得想辦法先生出萬跟租賃公司結掉這條之後再去金管會申訴走那個漫長的理賠流程,"{""文章分類"": ""性價比方面"",""情緒"": ""負面"",}",,
2023-05-03 22:42:45,新聞萬特斯拉掉天坑租來的建商保險都不賠車商限,建商當然不會賠呀賠了不就代表是自己施工造成的反正又沒鑑定報告能證明是建商的錯建議車主直接打國賠因為那是公家的馬路死咬公家單位督導不周沒有盡到道路維護的責任然後讓公家單位自己去找建商求償甚至用使照逼迫建商賠錢當然這一定是曠日廢時只能說遇到了算你衰但總比那些出車禍結果對方兩手一攤沒錢賠償的好了畢竟我們的政府很有錢我們的建商也很有錢一個建案銷售額少說億起跳區區幾百萬不是不能賠而是賠了不就承認錯誤這要我大建商面子往哪擺呀,建商當然不會賠呀賠了不就代表是自己施工造成的反正又沒鑑定報告能證明是建商的錯建議車主直接打國賠因為那是公家的馬路死咬公家單位督導不周沒有盡到道路維護的責任然後讓公家單位自己去找建商求償甚至用使照逼迫建商賠錢當然這一定是曠日廢時只能說遇到了算你衰但總比那些出車禍結果對方兩手一攤沒錢賠償的好了畢竟我們的政府很有錢我們的建商也很有錢一個建案銷售額少說億起跳區區幾百萬不是不能賠而是賠了不就承認錯誤這要我大建商面子往哪擺呀,"{""文章分類"": ""性價比方面"",""情緒"": ""負面"",}",,
2023-05-03 23:31:25,新聞萬特斯拉掉天坑租來的建商保險都不賠車商限,話說整排只有特斯拉這格而且還是很剛好車停的位子塌陷會不會太巧合之前高雄建案是整排房子歪斜掉這個就很明顯是建商鍋竹北這個看起來底部不只特斯拉停的位子掏空前面停的位子底下也空空的樣子是不是剛好特斯拉也夠重就把路給壓下去了,話說整排只有特斯拉這格而且還是很剛好車停的位子塌陷會不會太巧合之前高雄建案是整排房子歪斜掉這個就很明顯是建商鍋竹北這個看起來底部不只特斯拉停的位子掏空前面停的位子底下也空空的樣子是不是剛好特斯拉也夠重就把路給壓下去了,"{""文章分類"":""安全性方面"",""情緒"":""負面"",}",,
2023-05-03 23:54:21,新聞萬特斯拉掉天坑租來的建商保險都不賠車商限,阿肥如果你出事惹還是建議找個律師叭絕大部分的律師都會告訴你讓他告租車的是承租人租賃公司是出租人租賃物是汽車按民法第條規定承租人應以善良管理人之注意保管租賃物善良管理人呢我們通常戲稱他聖人義務喇就是你假想出一個社會上成年的人這個人應該會具有正常人應有的認知智識精神各項處裡事務的能力並且保持在沒有欠缺的狀態去處理事務回到汽車的保管以善良管理人的義務來要求承租人大概就是我停車的地方至少要合法停放的方式符合規定下車後確認停車格本身有無明顯的安全欠缺例如地面龜裂噴水噴火冒電光確認停車格的周邊是否有可能危及停車格內車輛的危險存在例如有施工機具旁邊有危樓或快要倒的樹施工中的工安危險等就算是聖人法律也不可能要求他能夠注意到地層塌陷的問題更不可能要求他去避免車輛停放時因地層塌陷所產生的損害看事發照片我是覺得租車人對停放車輛的地方已經盡到善良管理人的注意義務了這種可能屬於他人的過失所導致損害的通常事變不會依成立賠償義務同樣的這也會影響到訴訟程序上的舉證民事訴訟法第條規定當事人主張有利於己之事實者就其事實有舉證之責任租賃公司要怎麼去證明租車的人停放車輛未善盡善良管理人義務難道要主張租車人每次對於停放車輛的地方必須要做地層勘查和探測然後依其結果選擇是否停放根本不可能會有這種注意義務阿如果保險真的不理賠租賃公司只找承租人賠我看根本就是柿子在挑軟的捏喇,阿肥如果你出事惹還是建議找個律師叭絕大部分的律師都會告訴你讓他告租車的是承租人租賃公司是出租人租賃物是汽車按民法第條規定承租人應以善良管理人之注意保管租賃物善良管理人呢我們通常戲稱他聖人義務喇就是你假想出一個社會上成年的人這個人應該會具有正常人應有的認知智識精神各項處裡事務的能力並且保持在沒有欠缺的狀態去處理事務回到汽車的保管以善良管理人的義務來要求承租人大概就是我停車的地方至少要合法停放的方式符合規定下車後確認停車格本身有無明顯的安全欠缺例如地面龜裂噴水噴火冒電光確認停車格的周邊是否有可能危及停車格內車輛的危險存在例如有施工機具旁邊有危樓或快要倒的樹施工中的工安危險等就算是聖人法律也不可能要求他能夠注意到地層塌陷的問題更不可能要求他去避免車輛停放時因地層塌陷所產生的損害看事發照片我是覺得租車人對停放車輛的地方已經盡到善良管理人的注意義務了這種可能屬於他人的過失所導致損害的通常事變不會依成立賠償義務同樣的這也會影響到訴訟程序上的舉證民事訴訟法第條規定當事人主張有利於己之事實者就其事實有舉證之責任租賃公司要怎麼去證明租車的人停放車輛未善盡善良管理人義務難道要主張租車人每次對於停放車輛的地方必須要做地層勘查和探測然後依其結果選擇是否停放根本不可能會有這種注意義務阿如果保險真的不理賠租賃公司只找承租人賠我看根本就是柿子在挑軟的捏喇,"{""文章分類"":""安全性方面"",""情緒"":""負面"",}",,
2023-05-04 00:08:02,電車特斯拉原廠中古車,零百這種看得到用不到的東西是看爽的而已跟天窗一樣前幾個月會試試後來就不會用了如果有載人誰會起步電門踩到底不被乘客噴爆才怪超車的話也可以超因為前面龜車沒道理爛車踩下去還超不過去超不過去一定是大於台灣速限了所以零百大概偶爾自己開可以踩一下不過個人是不喜歡貼背的感覺,零百這種看得到用不到的東西是看爽的而已跟天窗一樣前幾個月會試試後來就不會用了如果有載人誰會起步電門踩到底不被乘客噴爆才怪超車的話也可以超因為前面龜車沒道理爛車踩下去還超不過去超不過去一定是大於台灣速限了所以零百大概偶爾自己開可以踩一下不過個人是不喜歡貼背的感覺,"{""文章分類"":""使用者體驗"",""情緒"":""負面"",}",,
2023-05-04 01:33:17,新聞萬特斯拉掉天坑租來的建商保險都不賠車商限,推文是不是一堆以為租是像火車站周圍那樣日租機車租賃重點是把車子全款轉換為公司費用全款購車現金包含貸款只能降約營業稅租賃則是將這購車金額本體利息保險等等去拆成每月費用只要公司夠大查帳可以折約車價的金額的稅收營業稅及營所稅你以為沒錢才去租喔傻傻的一年能省稅金萬多算下來包含乙保及利息還比現金全款便宜嗚嗚嗚繳稅好痛半台國慘車沒了特向款賴名車示這,推文是不是一堆以為租是像火車站周圍那樣日租機車租賃重點是把車子全款轉換為公司費用全款購車現金包含貸款只能降約營業稅租賃則是將這購車金額本體利息保險等等去拆成每月費用只要公司夠大查帳可以折約車價的金額的稅收營業稅及營所稅你以為沒錢才去租喔傻傻的一年能省稅金萬多算下來包含乙保及利息還比現金全款便宜嗚嗚嗚繳稅好痛半台國慘車沒了特向款賴名車示這,"{""文章分類"": ""性價比方面"",""情緒"": ""正面""}",,
