artDate,artTitle,artContent,sentence,LLM,情緒,文章分類
2023-08-07 01:26:18,新聞福特執行長解釋特斯拉為何強大車廠沒人,我覺得是新聞記者標題抓不好重點不是比較會寫軟體而是從零件到生產都是自己來所以軟體整合上會更順利反之傳統車廠以前為了降低庫存零件生產大量外包照原文來講要寫個軟體整合以上個供應商怎樣想也是個難題,我覺得是新聞記者標題抓不好重點不是比較會寫軟體而是從零件到生產都是自己來所以軟體整合上會更順利反之傳統車廠以前為了降低庫存零件生產大量外包照原文來講要寫個軟體整合以上個供應商怎樣想也是個難題,"{""文章分類"": ""使用者體驗"",""情緒"": ""正面"",}",,
2023-08-07 09:50:20,新聞福特執行長解釋特斯拉為何強大車廠沒人,哪個車廠不是一堆供應商以為例子安全氣囊模組以前有的雷達模組的煞車模組含即便是交給供應商也是常見的事這種控制單元全都要車廠自行開發根本天方夜譚所以重點不是多少個供應商而是車廠自身的整合能力軟硬體都需要整合車廠委託供應商開發零件含車廠需要的是取得通訊的車端下的訊號命令要確實傳至並執行至於底層控制有修改的需求本來就是要求該供應商負責當該牽涉到系統功能安全中的哪些項目若有失效風險或發生事故不只車廠連帶的供應商都得承擔責任責任比例或依據就是來自當初車廠和供應商講半天就是的概念啊汽車開放式系統架構組織目標分層軟體架構為實施應用提供方法軟體架構堆疊流程應用軟體整合至等制定車輛應用介面規範作為應用軟體整合標準軟體在不同汽車平臺複用軟體架構四層對車廠來講沒必要連底層控制都自己搞不可能整包都丟給供應商負責畢竟定義整車架構通訊協議福特問題出在自己的軟體韌體整合能力軟硬體都要整合欸基本上兩者密不可分只是對車廠來說底層或模組的控制單元如何驅動控制不是重點交給供應商人機介面是這裡講的是軟體分層模塊與架構畢竟車廠不可能包山包海和供應商必須定義好各自負責的區塊一有問題也方便釐清,哪個車廠不是一堆供應商以為例子安全氣囊模組以前有的雷達模組的煞車模組含即便是交給供應商也是常見的事這種控制單元全都要車廠自行開發根本天方夜譚所以重點不是多少個供應商而是車廠自身的整合能力軟硬體都需要整合車廠委託供應商開發零件含車廠需要的是取得通訊的車端下的訊號命令要確實傳至並執行至於底層控制有修改的需求本來就是要求該供應商負責當該牽涉到系統功能安全中的哪些項目若有失效風險或發生事故不只車廠連帶的供應商都得承擔責任責任比例或依據就是來自當初車廠和供應商講半天就是的概念啊汽車開放式系統架構組織目標分層軟體架構為實施應用提供方法軟體架構堆疊流程應用軟體整合至等制定車輛應用介面規範作為應用軟體整合標準軟體在不同汽車平臺複用軟體架構四層對車廠來講沒必要連底層控制都自己搞不可能整包都丟給供應商負責畢竟定義整車架構通訊協議福特問題出在自己的軟體韌體整合能力軟硬體都要整合欸基本上兩者密不可分只是對車廠來說底層或模組的控制單元如何驅動控制不是重點交給供應商人機介面是這裡講的是軟體分層模塊與架構畢竟車廠不可能包山包海和供應商必須定義好各自負責的區塊一有問題也方便釐清,"{""文章分類"": ""安全性方面"",""情緒"": ""正面""}",,
2023-08-07 10:16:56,電車當初為什麼政府會放特斯拉進來,如題大家油車生態就好好的幹嘛放特斯拉進來造成現在這麼多問題加上特斯拉政府目前課不到稅特斯拉也沒代理商感覺不出他有什麼關係可以好到讓政府進來最近看油車廠的很明顯就是能少進電動車就少進要試車也跟你說沒車不然就要等一年才能交車車廠跟政府的立場一樣整個生態鏈因為一個電動車少賺很多稅金跟保養費用想問一下為什麼特斯拉何等何能可以進口台灣,如題大家油車生態就好好的幹嘛放特斯拉進來造成現在這麼多問題加上特斯拉政府目前課不到稅特斯拉也沒代理商感覺不出他有什麼關係可以好到讓政府進來最近看油車廠的很明顯就是能少進電動車就少進要試車也跟你說沒車不然就要等一年才能交車車廠跟政府的立場一樣整個生態鏈因為一個電動車少賺很多稅金跟保養費用想問一下為什麼特斯拉何等何能可以進台灣,"{""文章分類"": ""性價比方面"",""情緒"": ""負面"",}",,
2023-08-07 11:07:28,問題為什麼電動車要用馬力課稅啊,一堆老廠牌電動車做不到特斯拉的馬力匹馬力加個舒適套件萬左右萬馬力匹是未來國產電動車用那種技術不成熟做出低馬力的福利是不是畢竟馬力低稅金少吸引省稅人去買怎麼不用電池度數課稅阿,一堆老廠牌電動車做不到特斯拉的馬力匹馬力加個舒適套件萬左右萬馬力匹是未來國產電動車用那種技術不成熟做出低馬力的福利是不是畢竟馬力低稅金少吸引省稅人去買怎麼不用電池度數課稅阿,"{""文章分類"":""性價比方面"",""情緒"":""負面"",}",,
2023-08-07 11:58:14,新聞福特執行長解釋特斯拉為何強大車廠沒人,同樣的問題三年前有人就有了答案能寫程式的人到處都是開徵才會徵不到嗎想當然只是找各種藉口而已呵呵翻譯特斯拉解釋為什麼特斯拉如此具有顛覆性以下用產生特斯拉已經成功地打破傳統汽車市場推出了市場上成本最低性能最高的電動車型證明了擁有電動車不僅是一種可行的選擇而且從長期來看擁有和維護一輛電動車比汽油車來的更便宜特斯拉的成功來源於其營運方式這更像是一家來自矽谷的科技公司而非傳統的汽車製造商他們的營運模式被其他新的電動車公司所模仿特斯拉具有和蘋果谷歌等公司許多相同的特性他們都專注於以創新思維解決複雜的問題並且從製造到處理的整個產品生命週期都由自己來設計並控制特斯拉不僅僅是一家汽車公司而是一家由軟件驅動的能源公司他們大量投資於和機器學習來提升他們的產品例如在汽車自動駕駛技術上特斯拉的創新不僅在於產品還在於他們的營運模式他們的產品更新頻繁不斷優化他們的系統和特性這使得特斯拉能夠持續推動電動車產業的發展擾動傳統的汽車市場,同樣的問題三年前有人就有了答案能寫程式的人到處都是開徵才會徵不到嗎想當然只是找各種藉而已呵呵翻譯特斯拉解釋為什麼特斯拉如此具有顛覆性以下用產生特斯拉已經成功地打破傳統汽車市場推出了市場上成本最低性能最高的電動車型證明了擁有電動車不僅是一種可行的選擇而且從長期來看擁有和維護一輛電動車比汽油車來的更便宜特斯拉的成功來源於其營運方式這更像是一家來自矽谷的科技公司而非傳統的汽車製造商他們的營運模式被其他新的電動車公司所模仿特斯拉具有和蘋果谷歌等公司許多相同的特性他們都專注於以創新思維解決複雜的問題並且從製造到處理的整個產品生命週期都由自己來設計並控制特斯拉不僅僅是一家汽車公司而是一家由軟件驅動的能源公司他們大量投資於和機器學習來提升他們的產品例如在汽車自動駕駛技術上特斯拉的創新不僅在於產品還在於他們的營運模式他們的產品更新頻繁不斷優化他們的系統和特性這使得特斯拉能夠持續推動電動車產業的發展擾動傳統的汽車市場,"{""文章分類"": ""使用者體驗"",""情緒"": ""正面""}",,
2023-08-07 13:59:32,情報中國上半年各品牌汽車銷售量,用整理了看起來比較順眼去年說中央停止補助比亞迪就會跌落神壇的人臉好腫另外三菱已經決定退出中國了別怪中華引進母廠不爭氣哪有辦法台灣開放中國整台車進口和泰股價應該會跌到元比亞迪中國大眾德國豐田日本本田日本長安中國吉利中國五菱汽車中國奔馳德國日產日本奧迪德國特斯拉美國寶馬德國別克美國廣汽埃安中國哈弗中國奇瑞中國廣汽傳祺中國紅旗中國理想中國現代韓國長安歐尚中國凱迪拉克美國雪佛蘭美國捷達德國福特美國領克中國榮威中國捷途中國沃爾沃瑞典騰勢中國蔚來中國坦克中國哪吒汽車中國東風風神中國名爵中國零跑汽車中國極氪中國小鵬汽車中國深藍汽車中國思皓中國起亞韓國歐拉中國北京汽車中國奔騰中國啟辰中國馬自達日本吉利幾何中國林肯美國德國中國東風風行中國凱翼中國星途中國魏牌中國標致法國北京中國雪鐵龍法國斯威汽車中國路虎英國嵐圖汽車中國東風風光中國上汽大通中國斯柯達捷克三菱日本東風新能源中國合創中國阿維塔中國捷豹英國智己中國吉利銀河中國極狐中國大運汽車中國海馬中國瑞風汽車中國創維汽車中國飛凡汽車中國凌寶汽車中國鑫源中國曹操汽車中國睿藍汽車中國國金汽車中國長安凱程中國江淮中國寶駿中國金杯新能源中國北汽製造中國英菲尼迪日本賽力斯中國中國重汽中國江鈴集團新能源中國思銘中國藍電中國江淮釔為中國電動屋中國東風富康中國新寶駿中國小虎中國東南中國廣汽集團中國天際汽車中國法國謳歌日本愛馳中國理念中國開瑞中國觀致中國福汽啟騰中國雷丁中國,用整理了看起來比較順眼去年說中央停止補助比亞迪就會跌落神壇的人臉好腫另外三菱已經決定退出中國了別怪中華引進母廠不爭氣哪有辦法台灣開放中國整台車進和泰股價應該會跌到元比亞迪中國大眾德國豐田日本本田日本長安中國吉利中國五菱汽車中國奔馳德國日產日本奧迪德國特斯拉美國寶馬德國別克美國廣汽埃安中國哈弗中國奇瑞中國廣汽傳祺中國紅旗中國理想中國現代韓國長安歐尚中國凱迪拉克美國雪佛蘭美國捷達德國福特美國領克中國榮威中國捷途中國沃爾沃瑞典騰勢中國蔚來中國坦克中國哪吒汽車中國東風風神中國名爵中國零跑汽車中國極氪中國小鵬汽車中國深藍汽車中國思皓中國起亞韓國歐拉中國北京汽車中國奔騰中國啟辰中國馬自達日本吉利幾何中國林肯美國德國中國東風風行中國凱翼中國星途中國魏牌中國標致法國北京中國雪鐵龍法國斯威汽車中國路虎英國嵐圖汽車中國東風風光中國上汽大通中國斯柯達捷克三菱日本東風新能源中國合創中國阿維塔中國捷豹英國智己中國吉利銀河中國極狐中國大運汽車中國海馬中國瑞風汽車中國創維汽車中國飛凡汽車中國凌寶汽車中國鑫源中國曹操汽車中國睿藍汽車中國國金汽車中國長安凱程中國江淮中國寶駿中國金杯新能源中國北汽製造中國英菲尼迪日本賽力斯中國中國重汽中國江鈴集團新能源中國思銘中國藍電中國江淮釔為中國電動屋中國東風富康中國新寶駿中國小虎中國東南中國廣汽集團中國天際汽車中國法國謳歌日本愛馳中國理念中國開瑞中國觀致中國福汽啟騰中國雷丁中國,"{""文章分類"": ""性價比方面"",""情緒"": ""負面"",}",,
2023-08-07 14:54:04,新聞影特斯拉提前亮燈右轉仍與擦撞,影特斯拉提前亮燈右轉仍與擦撞肇責誰較大引論戰林昭彰報導新北市新莊區日發生擦撞車禍輛特斯拉預先打了方向燈才右轉仍與右後方直行的擦撞影片曝光引發網友論戰雙方為了汽機車誰的肇責較大激烈爭辯警方則表示都有肇責但肇事比例需待交通大隊的初判表出爐才算數後車行車記錄影像昨晚被貼到臉書社團我是泰山人影片中可看出白色特斯拉轎車沿新北大道直行預先打了方向燈平穩前行右後方輛共享機車仍不斷加速追上前到了中原路口特斯拉右轉與發生擦撞前個留言的網友認為汽車已經沿路打了右轉方向燈機車騎士都沒在看硬要直直衝才會互相傷害馬上就有人回嗆有時候就是打整路才會讓人誤會話說不管你方向燈打多久這轉彎根本沒看右後照鏡後續一發難以收拾網友各自指責汽車機車的留言不斷湧出社團管理員連忙關閉貼文的回應功能對此新莊警分局指出車禍當時汽車右後車門及車體凹陷車損不算嚴重機車女騎士手腳輕微擦挫傷雙方互留聯絡方式不願追究各自離去沒有報警回家以後家人認為牽涉保險理賠事後才又到派出所報案再通知歲女騎士協助釐清女司機說轉彎時沒注意到右後側來車女騎士說沒注意到前車已打方向燈要右轉警方觀看行車影像後指出依道路交通安全規則條汽車右轉彎時應距交岔路口公尺前顯示方向燈或手勢換入外側車道右轉車道或慢車道駛至路口後再右轉這部分特斯拉沒有違規但發生事故雙方都會有肇責特斯拉的疏失是右轉彎未注意右後方車輛於右後方直行的則是未注意車前狀況至於肇事比例須待案件送至交通警察大隊製作道路交通事故初步分析研判表而定若需更詳細的分析則需自費千元向新北市政府交通事件裁決處申請行車事故鑑定報告心得說明字以上看上面的影片看起來完全是機車的問題啊方向燈已提前告知特斯拉都要右轉了機車還催油門加速想鑽機車騎士該慶幸不是砂石車要右轉,影特斯拉提前亮燈右轉仍與擦撞肇責誰較大引論戰林昭彰報導新北市新莊區日發生擦撞車禍輛特斯拉預先打了方向燈才右轉仍與右後方直行的擦撞影片曝光引發網友論戰雙方為了汽機車誰的肇責較大激烈爭辯警方則表示都有肇責但肇事比例需待交通大隊的初判表出爐才算數後車行車記錄影像昨晚被貼到臉書社團我是泰山人影片中可看出白色特斯拉轎車沿新北大道直行預先打了方向燈平穩前行右後方輛共享機車仍不斷加速追上前到了中原路特斯拉右轉與發生擦撞前個留言的網友認為汽車已經沿路打了右轉方向燈機車騎士都沒在看硬要直直衝才會互相傷害馬上就有人回嗆有時候就是打整路才會讓人誤會話說不管你方向燈打多久這轉彎根本沒看右後照鏡後續一發難以收拾網友各自指責汽車機車的留言不斷湧出社團管理員連忙關閉貼文的回應功能對此新莊警分局指出車禍當時汽車右後車門及車體凹陷車損不算嚴重機車女騎士手腳輕微擦挫傷雙方互留聯絡方式不願追究各自離去沒有報警回家以後家人認為牽涉保險理賠事後才又到派出所報案再通知歲女騎士協助釐清女司機說轉彎時沒注意到右後側來車女騎士說沒注意到前車已打方向燈要右轉警方觀看行車影像後指出依道路交通安全規則條汽車右轉彎時應距交岔路公尺前顯示方向燈或手勢換入外側車道右轉車道或慢車道駛至路後再右轉這部分特斯拉沒有違規但發生事故雙方都會有肇責特斯拉的疏失是右轉彎未注意右後方車輛於右後方直行的則是未注意車前狀況至於肇事比例須待案件送至交通警察大隊製作道路交通事故初步分析研判表而定若需更詳細的分析則需自費千元向新北市政府交通事件裁決處申請行車事故鑑定報告心得說明字以上看上面的影片看起來完全是機車的問題啊方向燈已提前告知特斯拉都要右轉了機車還催油門加速想鑽機車騎士該慶幸不是砂石車要右轉,"{  ""文章分類"": ""安全性方面"",  ""情緒"": ""負面""}",,
2023-08-07 21:05:33,新聞影特斯拉提前亮燈右轉仍與擦撞,這機車很扯很白目很讓人無言沒錯但上一篇的推文看起來也很多讓人無言的三寶而且還超自以為是的後照鏡看不到抱歉那個角度從後面往前追近的時候看得到這台特斯拉大概也是沒什麼看後照鏡要轉的當下也沒有轉頭看右後方以為打方向燈就可以轉我以為開車的時候先看後照鏡再轉頭看後照鏡死角的右後方是必要的至少我都這樣那些死白目機車硬鑽的我也只會在心裡面罵幹但還是不會硬轉兩個都三寶但會認為只有單方面三寶的自己絕對就是個大三寶並且該立刻被禁止上路免得害死人看上一篇的推文就知道車版一堆這種人只會看後照鏡或根本不看只打方向燈這種開法早晚要出車禍難怪叫那麼大聲該怎麼說過太爽只會玩簡單模式還自以為天經地義不會開車或開很爛就不要出來撞死人還自以為看這種推文就知道駕照連雞腿換的都不是再推文那邊罵機車都三寶該禁止看你們就知道四輪也一堆三寶阿比例是有比較低逆撞死人都四輪還兩輪,這機車很扯很白目很讓人無言沒錯但上一篇的推文看起來也很多讓人無言的三寶而且還超自以為是的後照鏡看不到抱歉那個角度從後面往前追近的時候看得到這台特斯拉大概也是沒什麼看後照鏡要轉的當下也沒有轉頭看右後方以為打方向燈就可以轉我以為開車的時候先看後照鏡再轉頭看後照鏡死角的右後方是必要的至少我都這樣那些死白目機車硬鑽的我也只會在心裡面罵幹但還是不會硬轉兩個都三寶但會認為只有單方面三寶的自己絕對就是個大三寶並且該立刻被禁止上路免得害死人看上一篇的推文就知道車版一堆這種人只會看後照鏡或根本不看只打方向燈這種開法早晚要出車禍難怪叫那麼大聲該怎麼說過太爽只會玩簡單模式還自以為天經地義不會開車或開很爛就不要出來撞死人還自以為看這種推文就知道駕照連雞腿換的都不是再推文那邊罵機車都三寶該禁止看你們就知道四輪也一堆三寶阿比例是有比較低逆撞死人都四輪還兩輪,"{""文章分類"": ""使用者體驗"",""情緒"": ""負面""}",,
2023-08-07 22:05:55,新聞影特斯拉提前亮燈右轉仍與擦撞,每次有這種轉彎前車被後車撞的時候總有歪風說什麼三七肇責之類的屁話若是每個機車都有認知到這樣撞是全責會賠到死的話這種鑽右邊車至少會少個一半拜託這種同車道有打方向燈就是後車撞前車不要拿一些沒先切進慢車道的案例來混淆視聽一堆法盲自己盲就算了還以為法官檢察官一樣盲,每次有這種轉彎前車被後車撞的時候總有歪風說什麼三七肇責之類的屁話若是每個機車都有認知到這樣撞是全責會賠到死的話這種鑽右邊車至少會少個一半拜託這種同車道有打方向燈就是後車撞前車不要拿一些沒先切進慢車道的案例來混淆視聽一堆法盲自己盲就算了還以為法官檢察官一樣盲,"{""文章分類"": ""安全性方面"",""情緒"": ""負面"",}",,
2023-08-07 22:16:09,新聞影特斯拉提前亮燈右轉仍與擦撞,車輛靠最外側車道行進中準備右轉請問駕駛的注意力應該放在右側斑馬線上有無行人右後方是否有機車鬼切左前方是否有機車跟著右轉對向是否有來車要駛入同車道若行進中判斷的時間有限只能盯兩個請問車板駕駛會選台灣用路人的悲哀,車輛靠最外側車道行進中準備右轉請問駕駛的注意力應該放在右側斑馬線上有無行人右後方是否有機車鬼切左前方是否有機車跟著右轉對向是否有來車要駛入同車道若行進中判斷的時間有限只能盯兩個請問車板駕駛會選台灣用路人的悲哀,"{""文章分類"": ""使用者體驗"",""情緒"": ""負面"",}",,
