artDate,artTitle,artContent,sentence,llm_class
2023-10-24 08:50:27,討論金崙大橋特斯拉側撞,水管即時影像今天早上在台東金崙大橋事故特斯拉不知道為何偏離車道撞上對向吉普車後續消防車也到場救援,水管即時影像今天早上在台東金崙大橋事故特斯拉不知道為何偏離車道撞上對向吉普車後續消防車也到場救援,"安全性能面

因為這段文字提到特斯拉在台東金崙大橋事故中偏離車道撞上對向吉普車，並有消防車到場救援，這表明事故可能與特斯拉的安全性能有關。"
2023-10-24 10:53:39,電車如何知道用了多少電,雖然特斯拉有可以看還是有車友拿自家電錶跟實際充進去的度數去推算耗損大約耗損大概耗損三元鋰滿電校正大概再耗損他最後下的結論是慢充就是當做耗損所以你就把里程除以你的均電耗得到度數後再除以應該就是答案了當做大家充電耗損都差不多的,雖然特斯拉有可以看還是有車友拿自家電錶跟實際充進去的度數去推算耗損大約耗損大概耗損三元鋰滿電校正大概再耗損他最後下的結論是慢充就是當做耗損所以你就把里程除以你的均電耗得到度數後再除以應該就是答案了當做大家充電耗損都差不多的,使用者體驗
2023-10-24 11:48:17,討論怎樣才能提高大家買電動車意願,就是政府要補助大樓裝充電樁啦要不是管委會擋充電樁一堆人都想換電動車我開賓士很膩從我小時候我爸媽就一直開賓士我自己也開賓士說真的很無聊一點都不好玩哪有啥特別的自從坐到同事的特斯拉很新鮮底盤很穩又沒有換檔的分隔感設定好目的地後會自動幫你從新竹開回高雄老家每次從新竹開回高雄老家都是苦差事又擔心恍神的風險有特斯拉開回老家又安全又省心力真的是最大的誘因相信很多人跟我一樣很膩沒新鮮感看特斯拉很驚艷但就是卡在管委會管委會為何會擋因為沒換電動車的不想花錢幫你裝所以政府補助裝充電樁管委會評估就會不花錢又能提升房價管委會就比較不會擋了,就是政府要補助大樓裝充電樁啦要不是管委會擋充電樁一堆人都想換電動車我開賓士很膩從我小時候我爸媽就一直開賓士我自己也開賓士說真的很無聊一點都不好玩哪有啥特別的自從坐到同事的特斯拉很新鮮底盤很穩又沒有換檔的分隔感設定好目的地後會自動幫你從新竹開回高雄老家每次從新竹開回高雄老家都是苦差事又擔心恍神的風險有特斯拉開回老家又安全又省心力真的是最大的誘因相信很多人跟我一樣很膩沒新鮮感看特斯拉很驚艷但就是卡在管委會管委會為何會擋因為沒換電動車的不想花錢幫你裝所以政府補助裝充電樁管委會評估就會不花錢又能提升房價管委會就比較不會擋了,使用者體驗
2023-10-24 13:32:24,電車豐田加入特斯拉充電系統馬斯克曾酸,豐田加入特斯拉充電系統馬斯克曾酸豐田充太慢如今棄暗投明編輯李中豪年月日編輯李靖棠報導隨著電動車逐漸在全球普及化各大車廠也陸續推出自己的電動車款但充電系統究竟該自行設計還是跟隨市場加入強者也讓不少企業傷透腦筋路透報導繼福特通用日產汽車之後日本知名車廠豐田汽車日前宣佈正式與特斯拉簽訂合作協議旗下電動車將從年開始使用特斯拉的充電系統豐田聲明中提到打出廠的電動車都將改用特斯拉充電系統現有舊型的車主們也不必擔心車廠會在年大改變之前提供轉換器讓舊版電動車也能在特斯拉充電站進行充電不過需要注意的是目前宣告改為的車款都為美規車款何時為全球統一規格還有待原廠公布目前全球電動車市場上最大的兩種充電系統標準分別是特斯拉設計的北美充電標準以及組合充電系統另外擁有最大市場的中國大陸則有獨特的國標推薦標準而日產三菱等日本車廠也曾與東京電力合作設計一款名為的快速充電模式但如今主力成員卻逐一跳槽隨著豐田加盟搭配上述所有已經和特斯拉合作的車廠也讓北美充電標準市占率快速飆升反倒是最大對手組合充電系統目前最大支持者僅剩下德商福斯汽車但福斯也傳出正在和特斯拉協商有意加盟成為充電系統另一個新成員心得打不贏就加入他恭喜豐田棄暗投明跟隨市場加入強者特斯拉一統江湖,豐田加入特斯拉充電系統馬斯克曾酸豐田充太慢如今棄暗投明編輯李中豪年月日編輯李靖棠報導隨著電動車逐漸在全球普及化各大車廠也陸續推出自己的電動車款但充電系統究竟該自行設計還是跟隨市場加入強者也讓不少企業傷透腦筋路透報導繼福特通用日產汽車之後日本知名車廠豐田汽車日前宣佈正式與特斯拉簽訂合作協議旗下電動車將從年開始使用特斯拉的充電系統豐田聲明中提到打出廠的電動車都將改用特斯拉充電系統現有舊型的車主們也不必擔心車廠會在年大改變之前提供轉換器讓舊版電動車也能在特斯拉充電站進行充電不過需要注意的是目前宣告改為的車款都為美規車款何時為全球統一規格還有待原廠公布目前全球電動車市場上最大的兩種充電系統標準分別是特斯拉設計的北美充電標準以及組合充電系統另外擁有最大市場的中國大陸則有獨特的國標推薦標準而日產三菱等日本車廠也曾與東京電力合作設計一款名為的快速充電模式但如今主力成員卻逐一跳槽隨著豐田加盟搭配上述所有已經和特斯拉合作的車廠也讓北美充電標準市占率快速飆升反倒是最大對手組合充電系統目前最大支持者僅剩下德商福斯汽車但福斯也傳出正在和特斯拉協商有意加盟成為充電系統另一個新成員心得打不贏就加入他恭喜豐田棄暗投明跟隨市場加入強者特斯拉一統江湖,產品性價格面
2023-10-24 14:27:10,問題為什麼特斯拉業務那麼喜歡推,一個月前開始看主因是聽說避震比較沒那麼晃進展間後業務就大推非常適合家庭用沒那麼實用而且避震只會更硬更震第一個業務回電邀請試車我就說想試第二個業務再回電確認時間就說已經幫您安排好囉口頭告知我是要試後當天安排的試駕車輛還是似乎每個業務都強推無視你想看什麼不禁好奇請問有人知道為什麼特斯拉業務那麼喜歡推嗎,一個月前開始看主因是聽說避震比較沒那麼晃進展間後業務就大推非常適合家庭用沒那麼實用而且避震只會更硬更震第一個業務回電邀請試車我就說想試第二個業務再回電確認時間就說已經幫您安排好囉頭告知我是要試後當天安排的試駕車輛還是似乎每個業務都強推無視你想看什麼不禁好奇請問有人知道為什麼特斯拉業務那麼喜歡推嗎,"使用者體驗

這段文字表達對特斯拉業務推廣策略的疑問，並表示對其銷售策略的困惑。"
2023-10-24 15:27:24,新聞新車趕往台東領牌對撞釀一死,心得好奇台東的車牌有什麼特殊性當地人好無辜上班遇到死亡車禍希望不是開長途造成精神不濟新聞原文記者黃明堂台東報導桃園市蕭姓男子新購特斯拉今天日一早出門準備去台東監理站請領牌照沒想到在南迴公路金崙大橋與吉普車對撞兩車頭均毀吉普車劉姓駕駛受困車內無呼吸心跳救護人員趕到花了多分鐘才讓他脫困送醫仍告不治清晨點半左右這輛特斯拉電動車行經台東縣金崙大橋時突然跨越雙黃線與一輛由北南下的吉普車迎面對撞吉普車車身被削去一半兩個輪胎都散落橋上劉姓駕駛受困車內當場失去呼吸心跳台東消防局據報派金峰及太麻里分隊救護車趕到現場搶救救難人員花了多分鐘才將吉普車駕駛救出車外緊急將人送醫急救特斯拉蕭姓駕駛說是陽光刺眼沒注意自己已經偏離車道整起車禍肇責警方釐清當中特斯拉蕭姓車主說才剛剛跟租賃公司購買新車今天才剛要去監理站請領新牌沒想到就出意外劉姓駕駛的親人說劉男是預拌車司機今天一早出門要去公司上班沒想到遇到意外家中還有小孩要養育這場車禍整個過程碰巧都被金崙大橋上的即時影像全程記錄也成為警方釐清肇事原因的重要關鍵整起車禍肇責警方釐清當中特斯拉蕭姓駕駛是桃園人因上網選擇車牌所想要的車牌是台東監理站所發所以連夜開車到台東請領新牌,心得好奇台東的車牌有什麼特殊性當地人好無辜上班遇到死亡車禍希望不是開長途造成精神不濟新聞原文記者黃明堂台東報導桃園市蕭姓男子新購特斯拉今天日一早出門準備去台東監理站請領牌照沒想到在南迴公路金崙大橋與吉普車對撞兩車頭均毀吉普車劉姓駕駛受困車內無呼吸心跳救護人員趕到花了多分鐘才讓他脫困送醫仍告不治清晨點半左右這輛特斯拉電動車行經台東縣金崙大橋時突然跨越雙黃線與一輛由北南下的吉普車迎面對撞吉普車車身被削去一半兩個輪胎都散落橋上劉姓駕駛受困車內當場失去呼吸心跳台東消防局據報派金峰及太麻里分隊救護車趕到現場搶救救難人員花了多分鐘才將吉普車駕駛救出車外緊急將人送醫急救特斯拉蕭姓駕駛說是陽光刺眼沒注意自己已經偏離車道整起車禍肇責警方釐清當中特斯拉蕭姓車主說才剛剛跟租賃公司購買新車今天才剛要去監理站請領新牌沒想到就出意外劉姓駕駛的親人說劉男是預拌車司機今天一早出門要去公司上班沒想到遇到意外家中還有小孩要養育這場車禍整個過程碰巧都被金崙大橋上的即時影像全程記錄也成為警方釐清肇事原因的重要關鍵整起車禍肇責警方釐清當中特斯拉蕭姓駕駛是桃園人因上網選擇車牌所想要的車牌是台東監理站所發所以連夜開車到台東請領新牌,安全性能面
2023-10-24 16:10:09,心得網上奇怪的二手車業務,小弟最近陪朋友看車對像奧迪這樣的業務都印象都很好的比較油也還可以二手也去了幾間昨天朋友臉書滑到一家問了幾個問題對方傳照片過來由於朋友是基金投信之類的工作上班要收手機直到下午打開手機發現對方以極為不耐的語氣留言說你手機壞掉嗎都不回然後傳了一張維修店家的截圖朋友委婉跟他說明因為工作不方便接電話對方以揶揄的口吻說很辛苦嘛朋友不想計較回說大家都辛苦對方直接問要不要買車朋友說一邊看年底再決定對方竟然說要等年終吧你看我連藉口都幫你想好我們知道大家工作都很辛苦有時忙也不是故意不回訊息但從頭到尾一副你他媽耍我嗎的神奇態度讓人好奇網上賣車的人是不是很多都檳榔陳我就真的遇過專賣某品牌的二手車商直接在房間裡請小弟喝茶然後一直要我當場付訂如果是年輕人很多恐怕在半推半就之間就上了船有沒有什麼辦法可以避免這類氣勢很可怕的業務啊剛剛聽留言更誇張就不貼了還是回到副教那句特斯拉真的沒這個問題除非是二手車行,小弟最近陪朋友看車對像奧迪這樣的業務都印象都很好的比較油也還可以二手也去了幾間昨天朋友臉書滑到一家問了幾個問題對方傳照片過來由於朋友是基金投信之類的工作上班要收手機直到下午打開手機發現對方以極為不耐的語氣留言說你手機壞掉嗎都不回然後傳了一張維修店家的截圖朋友委婉跟他說明因為工作不方便接電話對方以揶揄的吻說很辛苦嘛朋友不想計較回說大家都辛苦對方直接問要不要買車朋友說一邊看年底再決定對方竟然說要等年終吧你看我連藉都幫你想好我們知道大家工作都很辛苦有時忙也不是故意不回訊息但從頭到尾一副你他媽耍我嗎的神奇態度讓人好奇網上賣車的人是不是很多都檳榔陳我就真的遇過專賣某品牌的二手車商直接在房間裡請小弟喝茶然後一直要我當場付訂如果是年輕人很多恐怕在半推半就之間就上了船有沒有什麼辦法可以避免這類氣勢很可怕的業務啊剛剛聽留言更誇張就不貼了還是回到副教那句特斯拉真的沒這個問題除非是二手車行,"使用者體驗

主旨：顧客對業務人員態度的不滿。

內容：顧客表示，一位業務人員以不耐和揶揄的口吻回應了他們的訊息。這種不良的態度給顧客留下了負面印象。"
2023-10-24 20:37:59,電車豐田加入特斯拉充電系統馬斯克曾酸,台灣應該會一統江湖吧支援三相供電理論上充電速度可以更快不過一般住宅也沒有三相電所以這實用性有多高是也得再看看不過如果未來充電樁都統一規格了哪以後水貨商要進北美雙純電就有點尷尬了真的只能在家充電了出門都找不到合規的充電樁這樣講起來買雙純電應該會很保值因為基本上不會有美規水貨了只會有歐規的水貨,台灣應該會一統江湖吧支援三相供電理論上充電速度可以更快不過一般住宅也沒有三相電所以這實用性有多高是也得再看看不過如果未來充電樁都統一規格了哪以後水貨商要進北美雙純電就有點尷尬了真的只能在家充電了出門都找不到合規的充電樁這樣講起來買雙純電應該會很保值因為基本上不會有美規水貨了只會有歐規的水貨,"使用者體驗

這段文字主要討論台灣的電動車充電站環境和標準化問題，並提出了個人對三相供電充電速度和水貨商進美規雙純電的看法。"
2023-10-25 12:14:44,新聞又有事無線充電完變白,原文連結原文內容又有事無線充電完變白蘋果蘋果店員揭原因無解記者陳彩梅生活速報系列問世不到一個月先是傳出因系統錯誤導致手機處理器負載過大而發熱的問題如今又被爆出使用車載系統的無線充電功能替充電後可能讓手機變成白蘋果且重啟後功能將直接停擺無法正常使用車主使用內裝的無線充電系統替充電後手機竟變成白蘋果圖翻攝自根據報導多名車主抱怨使用車上附帶的無線充電裝置幫充電後手機就會進入資料恢復模式並出現白螢幕即便啟動手機重新設定手機的功能仍會全面停擺無法正常使用受影響的用戶提到由於的晶片主要支援數位車鑰匙等功能因此當晶片出現問題時這些功能就無法使用就算重新啟動手機只會跳出一個無法設定的警告視窗完全沒有任何修復與解決的方式而部分蘋果工作人員在確認晶片故障後會直接更換一部給用戶但換機之後還是很容易出現相同的問題令他們感到相當困擾報導指出目前收到的投訴均是來自於與的用戶卻不代表與的用戶不會遭受同樣的影響但至今蘋果和官方都尚未對這個問題做出回應心得說明字以上有買最新與的車主要小心了最好是先不要用車上的無線充電開特斯拉沒這問題原文及網址連結心得或意見字不含標點符號,原文連結原文內容又有事無線充電完變白蘋果蘋果店員揭原因無解記者陳彩梅生活速報系列問世不到一個月先是傳出因系統錯誤導致手機處理器負載過大而發熱的問題如今又被爆出使用車載系統的無線充電功能替充電後可能讓手機變成白蘋果且重啟後功能將直接停擺無法正常使用車主使用內裝的無線充電系統替充電後手機竟變成白蘋果圖翻攝自根據報導多名車主抱怨使用車上附帶的無線充電裝置幫充電後手機就會進入資料恢復模式並出現白螢幕即便啟動手機重新設定手機的功能仍會全面停擺無法正常使用受影響的用戶提到由於的晶片主要支援數位車鑰匙等功能因此當晶片出現問題時這些功能就無法使用就算重新啟動手機只會跳出一個無法設定的警告視窗完全沒有任何修復與解決的方式而部分蘋果工作人員在確認晶片故障後會直接更換一部給用戶但換機之後還是很容易出現相同的問題令他們感到相當困擾報導指出目前收到的投訴均是來自於與的用戶卻不代表與的用戶不會遭受同樣的影響但至今蘋果和官方都尚未對這個問題做出回應心得說明字以上有買最新與的車主要小心了最好是先不要用車上的無線充電開特斯拉沒這問題原文及網址連結心得或意見字不含標點符號,"投訴方面

原因：使用者指稱使用車載系統的無線充電功能替充電後可能讓手機變成白蘋果且重啟後功能將直接停擺無法正常使用。"
2023-10-25 13:55:24,新聞駕駛稱逆光特斯拉金崙逆向撞死人,原文連結原文內容影駕駛稱逆光影響視線特斯拉金崙大橋逆向撞車釀死聯合報記者徐白櫻台東即時報導台東南迴公路里處今晨發生死亡車禍一輛特斯拉電動車從屏東往台東方向行駛在行經金崙大橋北端近出口處突然駛入對向車道與迎面而來的休閒吉普車對撞吉普車駕駛人歲劉姓男子送醫不治驚險過程全被上方監視器拍下警方表示電動車駕駛人蕭姓男子沒有喝酒身上沒有受傷詳細肇事原因待調查今天上午點分蕭姓男子歲駕駛電動轎車沿台線往台東方向行駛車子在公里路段金崙大橋北端因不明原因駛入對向車道與往大武方向行駛的劉姓男子歲所駕駛的自小客車發生對撞大武警分局指出劉男受困被救出後送往馬偕醫院搶救宣告不治另位蕭男絲毫未受傷也無飲酒死者劉男的駕駛酒測值醫院鑑驗中警方調查發現蕭男辯稱當時是清晨逆光視線不良才會偏離車道撞上對向來車警方對此說法態度保留還要進一步調查釐清台東縣府在金崙大橋設置即時影像紀錄器車禍發生過程全被記錄下來事發後隨著白色特斯拉電動車後方的車主率先停車察看並報案警方隨後到場心得說明字以上無良駕駛害死人還在扯什麼逆光這叫個國小生來看地上的影子都知道是側光吧金崙大橋南北向的是要清晨逆光逆個頭不看路顧看太陽在開車可憐對向順行死者老天收錯人應該讓逆向駕駛自己付出代價原文及網址連結心得或意見字不含標點符號,原文連結原文內容影駕駛稱逆光影響視線特斯拉金崙大橋逆向撞車釀死聯合報記者徐白櫻台東即時報導台東南迴公路里處今晨發生死亡車禍一輛特斯拉電動車從屏東往台東方向行駛在行經金崙大橋北端近出處突然駛入對向車道與迎面而來的休閒吉普車對撞吉普車駕駛人歲劉姓男子送醫不治驚險過程全被上方監視器拍下警方表示電動車駕駛人蕭姓男子沒有喝酒身上沒有受傷詳細肇事原因待調查今天上午點分蕭姓男子歲駕駛電動轎車沿台線往台東方向行駛車子在公里路段金崙大橋北端因不明原因駛入對向車道與往大武方向行駛的劉姓男子歲所駕駛的自小客車發生對撞大武警分局指出劉男受困被救出後送往馬偕醫院搶救宣告不治另位蕭男絲毫未受傷也無飲酒死者劉男的駕駛酒測值醫院鑑驗中警方調查發現蕭男辯稱當時是清晨逆光視線不良才會偏離車道撞上對向來車警方對此說法態度保留還要進一步調查釐清台東縣府在金崙大橋設置即時影像紀錄器車禍發生過程全被記錄下來事發後隨著白色特斯拉電動車後方的車主率先停車察看並報案警方隨後到場心得說明字以上無良駕駛害死人還在扯什麼逆光這叫個國小生來看地上的影子都知道是側光吧金崙大橋南北向的是要清晨逆光逆個頭不看路顧看太陽在開車可憐對向順行死者老天收錯人應該讓逆向駕駛自己付出代價原文及網址連結心得或意見字不含標點符號,安全性能面
