artDate,artTitle,artContent,sentence,llm_class
2023-06-13 19:37:10,問題通勤車選擇,我輸你一點每天通勤電車很有感的省燃料費前提你家可以裝充電樁如果你家不能裝建議你油車吧我之前開油耗市區高速如果經濟又實惠吧二手價還好一點其他牌子電車才幾年沒說服力特斯拉目前衰退是有數據可循的所以你放心吧沒得裝充電樁就買油車可以就買結案,我輸你一點每天通勤電車很有感的省燃料費前提你家可以裝充電樁如果你家不能裝建議你油車吧我之前開油耗市區高速如果經濟又實惠吧二手價還好一點其他牌子電車才幾年沒說服力特斯拉目前衰退是有數據可循的所以你放心吧沒得裝充電樁就買油車可以就買結案,"使用者體驗

這段文字以個人的通勤經驗為中心，並根據個人對電動車的了解和偏好進行論述，屬於使用者體驗的分類。"
2023-06-13 21:16:36,電車二手殘值暴跌車主,二手殘值暴跌車主文引爆討論如今電動車龍頭自問世以來便在全球大受歡迎而對於二手車市場而言熱銷車款的保值率通常較高但近日一名車主擁車年回到原廠希望舊換新時卻被告知車輛殘值僅剩美元約萬元台幣折舊率高達之多近日美國車主於社群媒體文稱自己年的開回原廠發現舊車僅剩美元價值儘管車主未提到車型但年最入門價格也達美元約萬元台幣如此驚人的折舊引起廣大車迷討論儘管該輛車齡里程數都偏高但根據車主表示原廠檢修人員指出車輛狀況良好電池也尚未達到更換的程度這點對於電動車二手車價來說影響巨大由於驚人的折舊讓許多網友建議車主賣給一般二手車商甚至有望賣出美元約萬元台幣的價格不過從原廠給出的收購價也能發現儘管車款銷售表現突出但保值能力並不出色雖說二手車一車一況但年折是慘了點況且原廠收比二手車商低這麼多有點匪夷所思官方自己都不顧自家車子二手殘值,二手殘值暴跌車主文引爆討論如今電動車龍頭自問世以來便在全球大受歡迎而對於二手車市場而言熱銷車款的保值率通常較高但近日一名車主擁車年回到原廠希望舊換新時卻被告知車輛殘值僅剩美元約萬元台幣折舊率高達之多近日美國車主於社群媒體文稱自己年的開回原廠發現舊車僅剩美元價值儘管車主未提到車型但年最入門價格也達美元約萬元台幣如此驚人的折舊引起廣大車迷討論儘管該輛車齡里程數都偏高但根據車主表示原廠檢修人員指出車輛狀況良好電池也尚未達到更換的程度這點對於電動車二手車價來說影響巨大由於驚人的折舊讓許多網友建議車主賣給一般二手車商甚至有望賣出美元約萬元台幣的價格不過從原廠給出的收購價也能發現儘管車款銷售表現突出但保值能力並不出色雖說二手車一車一況但年折是慘了點況且原廠收比二手車商低這麼多有點匪夷所思官方自己都不顧自家車子二手殘值,產品性價格面
2023-06-14 15:07:07,問題里程焦慮,齁很多人都覺得開電車會有里程焦慮啦齁也很多人說油車沒油只要加油只需要分鐘以內就完成電車還要在那邊快充分鐘齁是說很多日系油車都公里要回廠保養換機油一次換機油可能一個小時跑不掉加排隊可能又要多等更不用說在高速公路開到一半的時候剛好公里要換機油整個行程都被打亂齁是說油車仔不會為了換機油里程焦慮嗎油車仔看到電車充電分鐘都焦慮成這樣了小時的保養難道都不會焦慮嗎真心求解特斯拉,齁很多人都覺得開電車會有里程焦慮啦齁也很多人說油車沒油只要加油只需要分鐘以內就完成電車還要在那邊快充分鐘齁是說很多日系油車都公里要回廠保養換機油一次換機油可能一個小時跑不掉加排隊可能又要多等更不用說在高速公路開到一半的時候剛好公里要換機油整個行程都被打亂齁是說油車仔不會為了換機油里程焦慮嗎油車仔看到電車充電分鐘都焦慮成這樣了小時的保養難道都不會焦慮嗎真心求解特斯拉,使用者體驗
2023-06-14 15:07:36,電車特斯拉的使用者體驗的佳與不佳,公務車是我平常比較常開油電長途會傾向開因為在高速公路半自動比較輕鬆我開油車很愛撐到油箱快沒油了才去加油就懶得去加一撐再撐常常撐到跳警告了才去休息站加油有幾次遇到休息站加油站施工會有點緊張但這個壞習慣套用到電車上有點不有兩次到超充站時剩下的電量只有剩以下時雖然導航的里程算出來能到超充但高速公路遇到塞車就會有點焦慮昨天去高雄出差回程看電量是開不到台中了沿路的超充大多離國很遠只有太保超充站比較不用繞路看里程能到嘉義太保超充站結果沿路還暴雨塞車總之是有驚無險地到了太保但是太保超充站居然沒有屋頂之前只去過銅鑼超充站我以為都有屋頂操外面雨下得暴大停車格還淹水大概有三公分高我看旁邊停著兩台正在充電看起來下雨天是可以充吧保險起見我還先在車上爬文確認不會被電死然後在車上坐了分鐘眼看暴雨他媽的沒有要變小只好非常不甘心的拿傘下車鞋子踩在水裡去插充電槍坐在車上看著第一台的車主沒拿傘在暴雨中衝下車拔充電槍再衝去繳停車費再衝回車上開車離場過一陣子第二台的車主重複相同的動作也沒帶傘但他充電槍還卡住拔不起來囧囧的過一陣子對面的保時捷充電樁開來一台他車子停好後也大概過了分鐘才下車果然大家都不想下車比較意外車主是一個文青穿著的年輕女生她有帶傘眼看我充電已經到了暴雨也沒有要變小的意思我只好又不甘心的下車去繳停車費拔充電槍這次水流進鞋子裡面操上車把襪子脫掉赤腳開車回台中都拉高壓電了順便蓋個屋頂吧使用者體驗差評,公務車是我平常比較常開油電長途會傾向開因為在高速公路半自動比較輕鬆我開油車很愛撐到油箱快沒油了才去加油就懶得去加一撐再撐常常撐到跳警告了才去休息站加油有幾次遇到休息站加油站施工會有點緊張但這個壞習慣套用到電車上有點不有兩次到超充站時剩下的電量只有剩以下時雖然導航的里程算出來能到超充但高速公路遇到塞車就會有點焦慮昨天去高雄出差回程看電量是開不到台中了沿路的超充大多離國很遠只有太保超充站比較不用繞路看里程能到嘉義太保超充站結果沿路還暴雨塞車總之是有驚無險地到了太保但是太保超充站居然沒有屋頂之前只去過銅鑼超充站我以為都有屋頂操外面雨下得暴大停車格還淹水大概有三公分高我看旁邊停著兩台正在充電看起來下雨天是可以充吧保險起見我還先在車上爬文確認不會被電死然後在車上坐了分鐘眼看暴雨他媽的沒有要變小只好非常不甘心的拿傘下車鞋子踩在水裡去插充電槍坐在車上看著第一台的車主沒拿傘在暴雨中衝下車拔充電槍再衝去繳停車費再衝回車上開車離場過一陣子第二台的車主重複相同的動作也沒帶傘但他充電槍還卡住拔不起來囧囧的過一陣子對面的保時捷充電樁開來一台他車子停好後也大概過了分鐘才下車果然大家都不想下車比較意外車主是一個文青穿著的年輕女生她有帶傘眼看我充電已經到了暴雨也沒有要變小的意思我只好又不甘心的下車去繳停車費拔充電槍這次水流進鞋子裡面操上車把襪子脫掉赤腳開車回台中都拉高壓電了順便蓋個屋頂吧使用者體驗差評,"使用者體驗

原因：文本中描述了使用者在超充站體驗中遇到各種困難和不滿，包括電量不足、塞車、雨天充電問題、充電槍卡住等，並對特斯拉的使用者體驗進行負面評判。"
2023-06-14 16:02:42,問題和家庭車請益,大家好想上來問問意見家裡兩個幼子第三個隨緣最近和老婆看了幾個牌子過濾出這兩台需求就是家庭保母車的方向偶而有人座需求稅金我就是個特粉馬粉也是長持的奈米股東雖然還不是車主但長久以來對各層面研究還算透徹家裡可裝電樁最想要的是真的要腦弱直上也不是不行但不想這麼年輕就圓夢重點來了我工作完全不用通勤甚至機車也很少騎只有假日帶小孩出門放電才會開到車一桶油塊可以用一個月以上對電車這種開越多省越多的型態好像比較無感但特斯拉的科技車機帶來的體驗是讓人覺得家裡多一個房間可用的感覺不再只是交通工具缺點大概是座椅偏硬後座偏短但都坐汽座沒差還沒量產然後隨時知道車子在哪裡要偷情很不方便稅金便宜大碗正七人第三排坐大人完全沒問題就是買空間和後面兩張洗頭椅的萬又壓在米內配備也不錯滑門有加分但就是一台質感普普的普通油車有看過阿法和嘉年華等車遙遙無期認識一個富豪朋友買這台體驗上也很開心的休旅完全不考慮內人也喜歡特的體驗但她也覺得實惠又實用價差快萬可以隆乳兩次了不管買哪台在路上看到另一台都會若有所思阿格力是叫我都買笑死該怎麼選附上看車證明非業配結果都在看寬度比想像中還小的還蠻好握車內質感也還不錯總有一天我會買下你如果選人座第三排真的不大後座又大又低支撐度很不錯好坐程度屌打系和嚮往的畫面總有一天實現看完特趁記憶猶新馬上跑去看現代,大家好想上來問問意見家裡兩個幼子第三個隨緣最近和老婆看了幾個牌子過濾出這兩台需求就是家庭保母車的方向偶而有人座需求稅金我就是個特粉馬粉也是長持的奈米股東雖然還不是車主但長久以來對各層面研究還算透徹家裡可裝電樁最想要的是真的要腦弱直上也不是不行但不想這麼年輕就圓夢重點來了我工作完全不用通勤甚至機車也很少騎只有假日帶小孩出門放電才會開到車一桶油塊可以用一個月以上對電車這種開越多省越多的型態好像比較無感但特斯拉的科技車機帶來的體驗是讓人覺得家裡多一個房間可用的感覺不再只是交通工具缺點大概是座椅偏硬後座偏短但都坐汽座沒差還沒量產然後隨時知道車子在哪裡要偷情很不方便稅金便宜大碗正七人第三排坐大人完全沒問題就是買空間和後面兩張洗頭椅的萬又壓在米內配備也不錯滑門有加分但就是一台質感普普的普通油車有看過阿法和嘉年華等車遙遙無期認識一個富豪朋友買這台體驗上也很開心的休旅完全不考慮內人也喜歡特的體驗但她也覺得實惠又實用價差快萬可以隆乳兩次了不管買哪台在路上看到另一台都會若有所思阿格力是叫我都買笑死該怎麼選附上看車證明非業配結果都在看寬度比想像中還小的還蠻好握車內質感也還不錯總有一天我會買下你如果選人座第三排真的不大後座又大又低支撐度很不錯好坐程度屌打系和嚮往的畫面總有一天實現看完特趁記憶猶新馬上跑去看現代,"使用者體驗

原因：文本重點討論了電動車在低溫時電池耗電速度太快，影響使用體驗。"
2023-06-15 08:11:22,新聞風向變了制定標準的協會,原文連結原文內容繼福特及通用汽車宣布改用特斯拉原充電規格之後帶動骨牌效應使得各家充電及設備廠商也紛紛表態支持例如以下這些大廠由於目前採用的地區主要是北美中美洲韓國和台灣其中又以北美占大多數而福特通用汽車及特斯拉可以說是美國最主要的三大本土品牌共占超過七成的電動車市場如今在福特通用汽車及各家充電及設備廠商都宣布加入特斯拉陣營之後制定充電標準的協會也發布聲明強烈支持及標準但也歡迎特斯拉的加入標準是擁有超過個國際會員的協會它的首要任務就是制定及規格並將它們推廣成全球車輛的充電標準特斯拉雖然名列官方網站上的名核心會員名單之中然而兩者的關係卻不是特別好特斯拉年底將改名為並開放充電標準給第三方廠商使用的幾周後協會就發布了一封義正嚴詞的聲明稿表明眼下就已經有一個全球通用的標準如果又再多一個標準只會破壞產業及拖慢電動化的轉型協會在聲明稿中呼籲我們強烈鼓勵身為成員的特斯拉與的其他成員及標準組織合作來加速採用一個完全可互通的電動車充電方案以利電動汽車的轉型透過生態系統驅動的合作才能一個建立被眾多利益相關者接受和採用的真正標準以及確保現場互操作性的測試和一致性基礎設施這就是代表近家主要電動汽車相關產業的聯盟尋求加速北美電動汽車市場發展的方式換言之協會認為他們擁有廣大的產業民意基礎而他們的才是真正的統一標準特斯拉應該要趕快改用才是正途就在福特宣布未來新車直接改採用特斯拉的充電規格成為第一家捨棄改用特斯拉充電規格的傳統車廠時協會也隨即發布一封嚴厲的聲明稿文中表明全球電動汽車行業無法在多個相互競爭的充電系統中蓬勃發展根據國際成員的意見而支持全球的標準並定義其要求是全球標準因此專注於國際互通性不像除了快充之外無法支援未來許多其它使用情境過早且沒有諮詢過的公布改變只會給行業帶來不確定性並導致投資障礙專注於市場加速以及採用才是首選為了特規而放棄開放標準將不可避免地導致消費者進一步混淆並延遲電動車的推廣經歷了多年嚴格的標準化過程這是任何新標準提案的必經之路經過十年的合作國內外電動汽車行業已圍繞結盟協會的回應是否似曾相識回顧年三月由工研院成立的臺灣電動車輛電能補充產業技術推動聯盟宣布推動美規作為台灣直流快充站唯一標準也幾乎在同一時間經濟部標檢局通知台灣特斯拉要求放棄既有的直流快充規格配合政策期間態度十分強硬之亂系列一驚濤駭浪天台灣產官界聯合絞殺台灣特斯拉紀實之亂系列二特斯拉增建充電網路該何去何從之亂系列三台灣未來電動車充電規格的賽局分析但就在通用汽車及其他廠商也紛紛宣布支援的充電規格之後協會也不得不開始正視這個產業的改變他們最新的聲明稿提到是全球最大專注於將各種交通工具電動化的協會並得到我們超過個成員的支持我們的一些北美成員表示有興趣採用北美充電標準規格但還不是一個標準也沒有提供給產業去建立的一個開放的充電生態系統任何技術要成為標準都必須經過標準制定組織例如的正規程序這樣的過程是協作的讓所有感興趣的各方都能貢獻他們的想法客戶和電動汽車行業需要值得信賴的開放式充電標準以確保該標準的可用性可靠性安全性和適應性隨著時間的推移仍被信賴應提交給標準機構以統一北美的充電標準市場很高興使用基於電力線通信的和協議來實現功能這些協議是為創建的但它們是通用的通信標準可以幫助在北美的所有充電標準之間架起橋樑這些標準也深深植根於會員和活動中與的流程一樣將努力召集一個開放的工作小組以使需求與將提交到標準化流程的目標保持一致開放的標準化流程可確保對技術進行適當的同行審核也能讓所有相關方都能夠為該標準的製定提出貢獻繼續致力於為我們的會員和更廣泛的使用的行業服務並將繼續為提供持續的支持從協會的態度看起來依然會是他們主推的標準但由於現在整個產業的風向已經逐漸改變他們也了解到他們是無法將特斯拉從拉到充電規格因此只好接受即將成為北美標準的事實並要求透過標準制定的流程讓他們可以審核心得說明字以上好奇最後會不會有車廠在台灣進口規格的車款那市面的通用規格就又多了一個而看來除了韓國市場的車輛市面接受度會越來低,原文連結原文內容繼福特及通用汽車宣布改用特斯拉原充電規格之後帶動骨牌效應使得各家充電及設備廠商也紛紛表態支持例如以下這些大廠由於目前採用的地區主要是北美中美洲韓國和台灣其中又以北美占大多數而福特通用汽車及特斯拉可以說是美國最主要的三大本土品牌共占超過七成的電動車市場如今在福特通用汽車及各家充電及設備廠商都宣布加入特斯拉陣營之後制定充電標準的協會也發布聲明強烈支持及標準但也歡迎特斯拉的加入標準是擁有超過個國際會員的協會它的首要任務就是制定及規格並將它們推廣成全球車輛的充電標準特斯拉雖然名列官方網站上的名核心會員名單之中然而兩者的關係卻不是特別好特斯拉年底將改名為並開放充電標準給第三方廠商使用的幾周後協會就發布了一封義正嚴詞的聲明稿表明眼下就已經有一個全球通用的標準如果又再多一個標準只會破壞產業及拖慢電動化的轉型協會在聲明稿中呼籲我們強烈鼓勵身為成員的特斯拉與的其他成員及標準組織合作來加速採用一個完全可互通的電動車充電方案以利電動汽車的轉型透過生態系統驅動的合作才能一個建立被眾多利益相關者接受和採用的真正標準以及確保現場互操作性的測試和一致性基礎設施這就是代表近家主要電動汽車相關產業的聯盟尋求加速北美電動汽車市場發展的方式換言之協會認為他們擁有廣大的產業民意基礎而他們的才是真正的統一標準特斯拉應該要趕快改用才是正途就在福特宣布未來新車直接改採用特斯拉的充電規格成為第一家捨棄改用特斯拉充電規格的傳統車廠時協會也隨即發布一封嚴厲的聲明稿文中表明全球電動汽車行業無法在多個相互競爭的充電系統中蓬勃發展根據國際成員的意見而支持全球的標準並定義其要求是全球標準因此專注於國際互通性不像除了快充之外無法支援未來許多其它使用情境過早且沒有諮詢過的公布改變只會給行業帶來不確定性並導致投資障礙專注於市場加速以及採用才是首選為了特規而放棄開放標準將不可避免地導致消費者進一步混淆並延遲電動車的推廣經歷了多年嚴格的標準化過程這是任何新標準提案的必經之路經過十年的合作國內外電動汽車行業已圍繞結盟協會的回應是否似曾相識回顧年三月由工研院成立的臺灣電動車輛電能補充產業技術推動聯盟宣布推動美規作為台灣直流快充站唯一標準也幾乎在同一時間經濟部標檢局通知台灣特斯拉要求放棄既有的直流快充規格配合政策期間態度十分強硬之亂系列一驚濤駭浪天台灣產官界聯合絞殺台灣特斯拉紀實之亂系列二特斯拉增建充電網路該何去何從之亂系列三台灣未來電動車充電規格的賽局分析但就在通用汽車及其他廠商也紛紛宣布支援的充電規格之後協會也不得不開始正視這個產業的改變他們最新的聲明稿提到是全球最大專注於將各種交通工具電動化的協會並得到我們超過個成員的支持我們的一些北美成員表示有興趣採用北美充電標準規格但還不是一個標準也沒有提供給產業去建立的一個開放的充電生態系統任何技術要成為標準都必須經過標準制定組織例如的正規程序這樣的過程是協作的讓所有感興趣的各方都能貢獻他們的想法客戶和電動汽車行業需要值得信賴的開放式充電標準以確保該標準的可用性可靠性安全性和適應性隨著時間的推移仍被信賴應提交給標準機構以統一北美的充電標準市場很高興使用基於電力線通信的和協議來實現功能這些協議是為創建的但它們是通用的通信標準可以幫助在北美的所有充電標準之間架起橋樑這些標準也深深植根於會員和活動中與的流程一樣將努力召集一個開放的工作小組以使需求與將提交到標準化流程的目標保持一致開放的標準化流程可確保對技術進行適當的同行審核也能讓所有相關方都能夠為該標準的製定提出貢獻繼續致力於為我們的會員和更廣泛的使用的行業服務並將繼續為提供持續的支持從協會的態度看起來依然會是他們主推的標準但由於現在整個產業的風向已經逐漸改變他們也了解到他們是無法將特斯拉從拉到充電規格因此只好接受即將成為北美標準的事實並要求透過標準制定的流程讓他們可以審核心得說明字以上好奇最後會不會有車廠在台灣進規格的車款那市面的通用規格就又多了一個而看來除了韓國市場的車輛市面接受度會越來低,"投訴方面

原因：文本指責特斯拉的客服人員態度差，並認為其改用特斯拉原充電規格帶動骨牌效應，並導致各家充電及設備廠商表態支持。"
2023-06-15 11:22:55,新聞驚喜不斷限時推出指定車款套件升,原文連結原文內容即日起至月日前訂購並於本月完成交付即可享有指定車款免費選配套件升級或首年免費乙式險及購車禮遇總值逾萬元心得說明字以上最近銷量不好了以前價格死硬的現在還有限量交車贈品而且看起來有現車月下定月就可以交車了原文及網址連結心得或意見字不含標點符號,原文連結原文內容即日起至月日前訂購並於本月完成交付即可享有指定車款免費選配套件升級或首年免費乙式險及購車禮遇總值逾萬元心得說明字以上最近銷量不好了以前價格死硬的現在還有限量交車贈品而且看起來有現車月下定月就可以交車了原文及網址連結心得或意見字不含標點符號,產品性價格面
2023-06-15 13:57:28,新聞風向變了制定標準的協會,台特在某個時間點應該也會開放網路給其他品牌的這樣其他品牌可以利用特斯拉超充網路第三方業者也可以專注蓋避免蚊子超充台特目前的超充基本上也是超前佈署了趟若台灣其他品牌還是執意走特斯拉原廠有轉接頭可以讓的車子使用超充老實說台灣執意走對特斯拉老車主也是好事一件因為這樣台特也才有誘因持續佈點超充避免老車主變韭菜,台特在某個時間點應該也會開放網路給其他品牌的這樣其他品牌可以利用特斯拉超充網路第三方業者也可以專注蓋避免蚊子超充台特目前的超充基本上也是超前佈署了趟若台灣其他品牌還是執意走特斯拉原廠有轉接頭可以讓的車子使用超充老實說台灣執意走對特斯拉老車主也是好事一件因為這樣台特也才有誘因持續佈點超充避免老車主變韭菜,使用者體驗
2023-06-15 14:13:22,新聞驚喜不斷限時推出指定車款套件升,這裡有差異說明不過值得留意的是晶片可以搭配顆鏡頭但目前搭載的車子如鏡頭的位置還是跟原本的一樣並沒有新增鏡頭位置比如有傳聞說車頭保桿應該要加一個鏡頭的不會搭載毫米波雷達所以牙膏也沒有一次擠完你明年多花萬買了搞不好後年又會有加上前保桿鏡頭大後年又有補上毫米波雷達大大後年補上駕駛螢幕後座螢幕沒完沒了啊想想自己的需求覺得價錢合理就可以出手了不然永遠等不完,這裡有差異說明不過值得留意的是晶片可以搭配顆鏡頭但目前搭載的車子如鏡頭的位置還是跟原本的一樣並沒有新增鏡頭位置比如有傳聞說車頭保桿應該要加一個鏡頭的不會搭載毫米波雷達所以牙膏也沒有一次擠完你明年多花萬買了搞不好後年又會有加上前保桿鏡頭大後年又有補上毫米波雷達大大後年補上駕駛螢幕後座螢幕沒完沒了啊想想自己的需求覺得價錢合理就可以出手了不然永遠等不完,使用者體驗
2023-06-15 15:31:03,新聞隨著通用和福特都將採用特斯拉充電站,隨著通用和福特都將採用特斯拉充電站離充電標準確立不遠了原文連結原文內容在幾週內福特汽車通用汽車和特斯拉敲定了將使用特斯拉的北美充電站網路和技術標準之後似乎已經改變了北美電動車充電基礎設施的潮流與福特公司一樣通用汽車也將從年開始在其出產的電動車上安裝特斯拉充電器使用的充電端口即北美充電標準而不是目前的歐洲和亞洲的產業標準這可能形成一種骨牌效應鞏固作為北美電動車新充電標準的地位甚至引發全球標準的走向其實從技術上的觀點特斯拉的插頭設計比目前的標準優越得多但是當初特斯拉全美的座充電站網路只有特斯拉電動車才能使用後來特斯拉決定公開標準意味著競爭對手的充電網路營運商也可以自由添加帶有插頭的充電器如今福特和通用的加持讓原本整個電動車充電產業的支離破碎現象獲得了突破性的發展其實在年的一項研究中加州大學柏克萊分校的研究人員檢查了舊金山灣區的座快速充電器發現其中近四分之一無法使用在年月的一項研究也發現美國其他地區的充電器也有類似的結果值得注意的是研究都發現特斯拉的充電網路更加可靠特斯拉最初建立網路是為了克服潛在買家對公路旅行充電的擔憂其快速充電網路的範圍和可靠性是早期對使用電動車感到緊張的客戶推銷的關鍵組成部分如今福特發現萬至萬美元的平價電動車根本無法在短期內獲利除了每一輛電動車銷售要持續獲得政府的補貼之外其還必須克服充電擔憂的客戶原本通用和福特想透過自己投資的方式擴大充電站可是這一布局方式緩不濟急且花費非常之大約可省下億美元之多加上充電站不夠穩定這對於福特和通用來說是銷售電動車難以克服的致命一擊唯有尋求特斯拉的合作才能在雙贏的戰局下衝高福特和通用的電動車銷售隨著福特和通用的交易之後商用充電器的領先製造商瑞士電氣設備巨頭表示它很快將提供插頭作為其產品的選項位於加州的快速充電器新創公司也宣布了類似的計劃也宣佈將在其整個充電網路中全面支援標準這很明顯的看到將逐步成為北美充電的標準也讓美國未來的電動車市場之路鋪平了道路心得說明字以上是一家總部位於加州的快速充電器的新創公司在上個月福特與特斯拉達成交易後宣布了該類似計劃,隨著通用和福特都將採用特斯拉充電站離充電標準確立不遠了原文連結原文內容在幾週內福特汽車通用汽車和特斯拉敲定了將使用特斯拉的北美充電站網路和技術標準之後似乎已經改變了北美電動車充電基礎設施的潮流與福特公司一樣通用汽車也將從年開始在其出產的電動車上安裝特斯拉充電器使用的充電端即北美充電標準而不是目前的歐洲和亞洲的產業標準這可能形成一種骨牌效應鞏固作為北美電動車新充電標準的地位甚至引發全球標準的走向其實從技術上的觀點特斯拉的插頭設計比目前的標準優越得多但是當初特斯拉全美的座充電站網路只有特斯拉電動車才能使用後來特斯拉決定公開標準意味著競爭對手的充電網路營運商也可以自由添加帶有插頭的充電器如今福特和通用的加持讓原本整個電動車充電產業的支離破碎現象獲得了突破性的發展其實在年的一項研究中加州大學柏克萊分校的研究人員檢查了舊金山灣區的座快速充電器發現其中近四分之一無法使用在年月的一項研究也發現美國其他地區的充電器也有類似的結果值得注意的是研究都發現特斯拉的充電網路更加可靠特斯拉最初建立網路是為了克服潛在買家對公路旅行充電的擔憂其快速充電網路的範圍和可靠性是早期對使用電動車感到緊張的客戶推銷的關鍵組成部分如今福特發現萬至萬美元的平價電動車根本無法在短期內獲利除了每一輛電動車銷售要持續獲得政府的補貼之外其還必須克服充電擔憂的客戶原本通用和福特想透過自己投資的方式擴大充電站可是這一布局方式緩不濟急且花費非常之大約可省下億美元之多加上充電站不夠穩定這對於福特和通用來說是銷售電動車難以克服的致命一擊唯有尋求特斯拉的合作才能在雙贏的戰局下衝高福特和通用的電動車銷售隨著福特和通用的交易之後商用充電器的領先製造商瑞士電氣設備巨頭表示它很快將提供插頭作為其產品的選項位於加州的快速充電器新創公司也宣布了類似的計劃也宣佈將在其整個充電網路中全面支援標準這很明顯的看到將逐步成為北美充電的標準也讓美國未來的電動車市場之路鋪平了道路心得說明字以上是一家總部位於加州的快速充電器的新創公司在上個月福特與特斯拉達成交易後宣布了該類似計劃,"產品性價格面

原因：文本描述特斯拉的充電站網路可靠且覆蓋面廣，這將加強電動車的產品性並降低充電擔憂的成本。"
