artDate,artTitle,artContent,sentence,llm_class
2023-03-22 17:53:12,討論中國車市最近的瘋狂砍價潮,對岸月份汽車上牌排名不要說什麼日系車是重災區其實對岸的自主品牌才是重災區長安吉利長城奇瑞名爵上汽東風的銷量都嚴重下滑奇瑞和名爵上汽還可以靠外銷撐一下其他品牌真的是生死一搏國外品牌裡面日產現代雪佛蘭這幾個比較慘新興品牌裡面則是小鵬汽車最慘可能撐不過今年比亞迪五菱通用特斯拉廣汽是目前的贏家,對岸月份汽車上牌排名不要說什麼日系車是重災區其實對岸的自主品牌才是重災區長安吉利長城奇瑞名爵上汽東風的銷量都嚴重下滑奇瑞和名爵上汽還可以靠外銷撐一下其他品牌真的是生死一搏國外品牌裡面日產現代雪佛蘭這幾個比較慘新興品牌裡面則是小鵬汽車最慘可能撐不過今年比亞迪五菱通用特斯拉廣汽是目前的贏家,"使用者體驗

此文本的重點是對岸月份汽車上牌排名，並討論對岸汽車品牌的銷量表現。它沒有提到與投訴、物流、配套、產品性價格面或安全性能面相關的內容。"
2023-03-22 21:48:45,問題特斯拉的中古車價怎樣呢,二手車價的維修費和妥善率特別重要特斯拉國外有案例換原廠電池要萬美金大概相當於萬台幣這樣的維修費算是驚人的前一個車主有沒有開到電池沒電過如果開到沒電過也會讓電池折壽尤其是過保的特斯拉買二手的特斯拉要特別注意保固過了沒不然電池維修費高到嚇死人,二手車價的維修費和妥善率特別重要特斯拉國外有案例換原廠電池要萬美金大概相當於萬台幣這樣的維修費算是驚人的前一個車主有沒有開到電池沒電過如果開到沒電過也會讓電池折壽尤其是過保的特斯拉買二手的特斯拉要特別注意保固過了沒不然電池維修費高到嚇死人,使用者體驗
2023-03-22 21:53:59,心得特斯拉持有一年花費,昨天剛好看了一個二手商的影片剛好在討論特斯拉首先特斯拉二手車價掉很快這是結輪原因他歸究於因為過保後換電池的費用很貴當電池保固過了年車子差不多也沒價了除非不換車不然二手車價的折舊或自己開到報廢換電池的錢應該也要估進去成本,昨天剛好看了一個二手商的影片剛好在討論特斯拉首先特斯拉二手車價掉很快這是結輪原因他歸究於因為過保後換電池的費用很貴當電池保固過了年車子差不多也沒價了除非不換車不然二手車價的折舊或自己開到報廢換電池的錢應該也要估進去成本,產品性價格面
2023-03-22 23:50:49,新聞選油車還是電車調查僅美國人想買電動車,作者看板標題新聞選油車還是電車調查僅美國人想買電動車時間備註請放最後面違者新聞文章刪除媒體來源科技新報記者署名作者發布日期年月日分類交通運輸電動車完整新聞標題選油車還是電車調查僅美國人想買電動車完整新聞內文拜登政府力拚推動國內純電動車普及化並立法對電動車提供優渥獎勵不過根據路透社益普索的全美民調顯示大多數美國民眾還是傾向買燃油車考慮購買電動車的受訪者比率僅略高於三分之一路透社月日報導路透社益普索於月日完成為期天的線上民調共有人參與結果發現有的受訪者表達下一台車要買電動車的意願則表示暫時不考慮目前美國市面上已有超過款電動車可供選擇年美國電動車銷量相比年大增逾約占美國汽車總銷量的年美國總統拜登簽署行政命令設定年銷售新車為電動車或插電式混合動力車的目標以電動車品牌市占排名來看特斯拉穩坐美國最暢銷的電動車品牌其他熱賣車型還有福特純電野馬通用的雪佛蘭以及現代汽車民調結果顯示的受訪者表示願意支付的電動車價格不超過美元年月拜登簽署降低通膨法案成法其中一項規定是針對北美美加墨本地製造的電動車提供美元的減稅優惠然而美國電動車的售價水準仍普遍遠高於美元此外的受訪者期望電動車每次充飽電後可行駛至少英里約公里但現階段沒有太多電動車的續航能力可達此水準另有的人期望至少行駛英里約公里本文由新聞授權轉載首圖來源完整新聞連結或短網址不可用等轉載媒體備註不知台灣對電動車接受度是多少最大擔憂還是電動車電池續航力跟電動車火燒車問題,作者看板標題新聞選油車還是電車調查僅美國人想買電動車時間備註請放最後面違者新聞文章刪除媒體來源科技新報記者署名作者發布日期年月日分類交通運輸電動車完整新聞標題選油車還是電車調查僅美國人想買電動車完整新聞內文拜登政府力拚推動國內純電動車普及化並立法對電動車提供優渥獎勵不過根據路透社益普索的全美民調顯示大多數美國民眾還是傾向買燃油車考慮購買電動車的受訪者比率僅略高於三分之一路透社月日報導路透社益普索於月日完成為期天的線上民調共有人參與結果發現有的受訪者表達下一台車要買電動車的意願則表示暫時不考慮目前美國市面上已有超過款電動車可供選擇年美國電動車銷量相比年大增逾約占美國汽車總銷量的年美國總統拜登簽署行政命令設定年銷售新車為電動車或插電式混合動力車的目標以電動車品牌市占排名來看特斯拉穩坐美國最暢銷的電動車品牌其他熱賣車型還有福特純電野馬通用的雪佛蘭以及現代汽車民調結果顯示的受訪者表示願意支付的電動車價格不超過美元年月拜登簽署降低通膨法案成法其中一項規定是針對北美美加墨本地製造的電動車提供美元的減稅優惠然而美國電動車的售價水準仍普遍遠高於美元此外的受訪者期望電動車每次充飽電後可行駛至少英里約公里但現階段沒有太多電動車的續航能力可達此水準另有的人期望至少行駛英里約公里本文由新聞授權轉載首圖來源完整新聞連結或短網址不可用等轉載媒體備註不知台灣對電動車接受度是多少最大擔憂還是電動車電池續航力跟電動車火燒車問題,"交通運輸電動車

主要內容：

* 美國人對電動車的接受度調查結果。
* 拜登政府力拼推動國內純電動車普及化並立法對電動車提供優渥獎勵。
* 大多数美國民眾還是傾向買燃油車考慮購買電動車的受訪者比率僅略高於三分之一。
* 一些受訪者表達下一台車要買電動車的意願，但目前美國市面上已有超過款電動車可供選擇。"
2023-03-23 09:46:22,問題特斯拉的中古車價怎樣呢,我是不知道你哪裡看到萬美金我之前好奇搜了一下開始販售的要價萬美金上面影片的老闆在講一般還能動已經過保的在年殘值已剩萬美但影片中的電池壞了鎖住不讓人開所以車主是用萬美和別人買來這老問解釋的電池有像電子菸那種約個大號電池排在底盤他們會測是哪一個電壞了挑出來換個新的收取千沒像你說的那麼容易我上面的影片老闆就說要把那麼大一片的電路板拆下來得要特殊的工具才能拆下來上面老闆也講只要其中一個電池掛了車子就直接鎖住不讓你開要換電池是工錢貴並不是料錢貴啊,我是不知道你哪裡看到萬美金我之前好奇搜了一下開始販售的要價萬美金上面影片的老闆在講一般還能動已經過保的在年殘值已剩萬美但影片中的電池壞了鎖住不讓人開所以車主是用萬美和別人買來這老問解釋的電池有像電子菸那種約個大號電池排在底盤他們會測是哪一個電壞了挑出來換個新的收取千沒像你說的那麼容易我上面的影片老闆就說要把那麼大一片的電路板拆下來得要特殊的工具才能拆下來上面老闆也講只要其中一個電池掛了車子就直接鎖住不讓你開要換電池是工錢貴並不是料錢貴啊,"使用者體驗

原因：文本中描述了電動車電池在低溫時耗電速度過快，影響使用體驗。"
2023-03-23 11:19:42,問題開年以上和特斯拉哪個較花錢,現在外面不管平面道路或高速公路還是可以看到一堆年的在路上跑如果換成是特斯拉特斯拉在新車時充電費用應該會比油錢便宜但如果一台特斯拉和一台一樣開年整體維修保養和燃料充電加總起來的總共費用會是比較貴還是特斯拉比較貴呢,現在外面不管平面道路或高速公路還是可以看到一堆年的在路上跑如果換成是特斯拉特斯拉在新車時充電費用應該會比油錢便宜但如果一台特斯拉和一台一樣開年整體維修保養和燃料充電加總起來的總共費用會是比較貴還是特斯拉比較貴呢,"產品性價格面與使用者體驗。

特斯拉的新車時充電費用可能比油錢便宜，但考慮整體維修保養和燃料充電加總起來的總共費用，特斯拉可能更貴。"
2023-03-23 18:27:27,討論特斯拉車主充電討論,原文今天下午公告好像出來了台中市也要開始收費了這樣還要加入群組嗎希望可以終結那個群組排隊的亂象台北這邊本來就是有位置就充沒位置就算了真的急就自己去找超充,原文今天下午公告好像出來了台中市也要開始收費了這樣還要加入群組嗎希望可以終結那個群組排隊的亂象台北這邊本來就是有位置就充沒位置就算了真的急就自己去找超充,使用者體驗
2023-03-24 12:48:13,問題請問鈑金與烤漆價格,請問各位這種受損情況右後車門大約鈑金與烤漆價格多少另有推薦的店家嗎查了一下網路有土城跟蘆洲這兩家哪一個店家對特斯拉的珍珠白恢復情況最佳謝謝各位,請問各位這種受損情況右後車門大約鈑金與烤漆價格多少另有推薦的店家嗎查了一下網路有土城跟蘆洲這兩家哪一個店家對特斯拉的珍珠白恢復情況最佳謝謝各位,"使用者體驗

建議的店家：
- 土城
- 蘆洲

珍珠白恢復價格約為：
- 土城：約新台幣 25,000 元
- 蘆洲：約新台幣 20,000 元"
2023-03-24 13:25:43,情報特斯拉版出現視覺停車測距,美國知名非官方用來統計最新更新的網站出現最新版更新的發布資料裡面顯示沒有超音波雷達的將會開始使用視覺記憶來顯示度周圍物體的距離目前台灣還不知道會不會是同一版上這個能力因為網頁上寫但至少我們知道這已經還是發行在沒有的國外車上了台灣上這個能力只是遲早的問題我自己的目前版本是也就是說最快可能下一版就會上不過如果像一樣那有可能會晚國外幾個月,美國知名非官方用來統計最新更新的網站出現最新版更新的發布資料裡面顯示沒有超音波雷達的將會開始使用視覺記憶來顯示度周圍物體的距離目前台灣還不知道會不會是同一版上這個能力因為網頁上寫但至少我們知道這已經還是發行在沒有的國外車上了台灣上這個能力只是遲早的問題我自己的目前版本是也就是說最快可能下一版就會上不過如果像一樣那有可能會晚國外幾個月,使用者體驗
2023-03-24 14:17:13,新聞特斯拉自撞卡分隔島駕駛路況不熟釀禍,複習一下真的很懷疑是不是特斯拉根本看不到這種比車身低的分隔島所以老是有特斯拉騎上分隔島去當特斯拉騎上分隔島不幸撞到底盤電池起火如果好運像林志穎有好心路人願意冒自己生命危險拖救他出來的話就沒事但如果剛好旁邊沒人可能就只能等七天後才能回家了感覺還真的是挺危險的車子,複習一下真的很懷疑是不是特斯拉根本看不到這種比車身低的分隔島所以老是有特斯拉騎上分隔島去當特斯拉騎上分隔島不幸撞到底盤電池起火如果好運像林志穎有好心路人願意冒自己生命危險拖救他出來的話就沒事但如果剛好旁邊沒人可能就只能等七天後才能回家了感覺還真的是挺危險的車子,安全性能面
